x,y,z,abs_datetime,milliseconds,time_diff,x_deg,y_deg,x_deg_diff,y_deg_diff,dist_deg,velocity_deg_s,avg_velocity_deg_s,ROI,SequenceID,EnterExitFlag
0.089172,0.788877,0.0,2025-01-23 15:20:44.710,365.0,122.0,-24.649679999999996,17.332620000000002,-3.958079999999999,-0.3147199999999941,3.970572498368464,0.0,23.75252355408133,INST_n2q4_1,1,Enter
0.019493,0.795501,0.0,2025-01-23 15:20:44.833,488.0,123.0,-28.83042,17.73006,-4.87753,0.4636799999999965,4.899520185007916,34.14299780493324,23.75252355408133,INST_n2q4_1,1,
0.203431,0.768151,0.0,2025-01-23 15:20:44.955,610.0,122.0,-17.79414,16.089060000000003,12.87566,-1.9145000000000003,13.017216702721054,91.45585505424629,23.75252355408133,INST_n2q4_1,1,Exit
0.252081,0.628224,0.0,2025-01-23 15:20:45.077,732.0,122.0,-14.87514,7.693440000000001,3.4055000000000017,-9.79489,10.370019303844137,72.85727848134053,23.75252355408133,BG_n2q4,0,
0.2842599999999999,0.691207,0.0,2025-01-23 15:20:45.199,854.0,122.0,-12.944400000000005,11.472420000000001,2.2525299999999966,4.408810000000001,4.950908706187177,34.78390191700593,23.75252355408133,INST_n2q4_1,2,Enter
0.365011,0.767175,0.0,2025-01-23 15:20:45.321,976.0,122.0,-8.099340000000002,16.030500000000004,5.652570000000001,5.317760000000003,7.760806596127754,54.525573274902264,23.75252355408133,INST_n2q4_1,2,Exit
0.457312,0.73994,0.0,2025-01-23 15:20:45.566,1221.0,245.0,-2.56128,14.396400000000003,6.461070000000002,-1.906450000000003,6.736466221053887,23.56781185208357,23.75252355408133,KW_n2q4_1,3,Enter
0.4314759999999999,0.724252,0.0,2025-01-23 15:20:45.688,1343.0,122.0,-4.111440000000005,13.45512,-1.808520000000002,-1.09816,2.115821347845797,14.865255371281988,23.75252355408133,KW_n2q4_1,3,
0.425531,0.737368,0.0,2025-01-23 15:20:45.810,1465.0,122.0,-4.46814,14.242080000000001,-0.4161499999999987,0.9181200000000018,1.0080303353074265,7.0821803417383355,23.75252355408133,KW_n2q4_1,3,
0.4257269999999999,0.730531,0.0,2025-01-23 15:20:45.932,1587.0,122.0,-4.456380000000006,13.831860000000002,0.0137199999999984,-0.4785900000000005,0.4787866189650672,3.363840414274464,23.75252355408133,KW_n2q4_1,3,
0.43034,0.737822,0.0,2025-01-23 15:20:46.055,1710.0,123.0,-4.1796,14.269319999999999,0.3229100000000025,0.5103699999999947,0.6039440412819685,4.208669277226282,23.75252355408133,KW_n2q4_1,3,
0.528488,0.729653,0.0,2025-01-23 15:20:46.177,1832.0,122.0,1.7092799999999975,13.77918,6.870359999999996,-0.5718299999999985,6.894116047652515,48.43641251278114,23.75252355408133,KW_n2q4_1,3,
0.533727,0.737735,0.0,2025-01-23 15:20:46.299,1954.0,122.0,2.023619999999997,14.264100000000003,0.3667299999999995,0.5657400000000017,0.6742051916887036,4.736804625447573,23.75252355408133,KW_n2q4_1,3,
0.618178,0.7379990000000001,0.0,2025-01-23 15:20:46.421,2076.0,122.0,7.090680000000001,14.279940000000003,5.911570000000004,0.0184800000000038,5.911598884844949,41.5334816265453,23.75252355408133,KW_n2q4_1,3,
0.671993,0.7228490000000001,0.0,2025-01-23 15:20:46.543,2198.0,122.0,10.319579999999997,13.370940000000004,3.767049999999996,-1.0604999999999976,3.9134800309315447,27.495175861345746,23.75252355408133,KW_n2q4_1,3,
0.679356,0.7056330000000001,0.0,2025-01-23 15:20:46.666,2321.0,123.0,10.761359999999998,12.337980000000003,0.515410000000001,-1.2051200000000009,1.310710373232776,9.13387019674409,23.75252355408133,KW_n2q4_1,3,
0.691017,0.712526,0.0,2025-01-23 15:20:46.788,2443.0,122.0,11.46102,12.75156,0.8162700000000029,0.4825099999999942,0.9482154886944208,6.661935517759394,23.75252355408133,KW_n2q4_1,3,
0.674837,0.6806610000000001,0.0,2025-01-23 15:20:46.911,2566.0,123.0,10.49022,10.839660000000004,-1.1325999999999985,-2.230549999999994,2.501626683280295,17.43293855944457,23.75252355408133,KW_n2q4_1,3,
0.4738,0.624403,0.0,2025-01-23 15:20:47.033,2688.0,122.0,-1.572,7.4641800000000025,-14.072590000000002,-3.938060000000004,14.613216821483904,102.66897064274403,23.75252355408133,KW_n2q4_1,3,Exit
0.018113,0.4900309999999999,0.0,2025-01-23 15:20:47.399,3054.0,122.0,-28.91322,-0.598140000000007,-0.938839999999999,-0.2015999999999991,0.9602411705399836,6.746425085761013,23.75252355408133,INST_n2q4_2a,4,Enter
0.166656,0.506253,0.0,2025-01-23 15:20:47.522,3177.0,123.0,-20.000639999999997,0.3751799999999972,10.39801,1.1355400000000042,10.45983092844717,72.89080786374338,23.75252355408133,INST_n2q4_2a,4,Exit
0.233326,0.3554329999999999,0.0,2025-01-23 15:20:47.644,3299.0,122.0,-16.000439999999998,-8.674020000000006,4.666899999999998,-10.557400000000005,11.542904763100148,81.09769154402915,23.75252355408133,BG_n2q4,0,
0.339256,0.4537839999999999,0.0,2025-01-23 15:20:47.766,3421.0,122.0,-9.644639999999999,-2.7729600000000056,7.415099999999999,6.884570000000005,10.118350265478066,71.08911193544307,23.75252355408133,INST_n2q4_2a,5,Enter
0.342506,0.4934139999999999,0.0,2025-01-23 15:20:47.888,3543.0,122.0,-9.449640000000002,-0.3951600000000055,0.2275000000000027,2.774099999999996,2.7834128439740984,19.555593751574488,23.75252355408133,INST_n2q4_2a,5,
0.3977009999999999,0.5331379999999999,0.0,2025-01-23 15:20:48.010,3665.0,122.0,-6.137940000000005,1.9882799999999934,3.863649999999999,2.78068,4.760249214579001,33.444373872920366,23.75252355408133,INST_n2q4_2a,5,Exit
