x,y,z,abs_datetime,milliseconds,time_diff,x_deg,y_deg,x_deg_diff,y_deg_diff,dist_deg,velocity_deg_s,avg_velocity_deg_s,ROI,SequenceID,EnterExitFlag
0.222739,0.754466,0.0,2025-01-23 15:20:03.315,367.0,125.0,-16.635659999999998,15.267959999999999,2.642989999999997,-0.2239300000000028,2.652459384231922,0.0,40.69961463229585,INST_n2q1_1,1,Enter
0.305409,0.757208,0.0,2025-01-23 15:20:03.438,490.0,123.0,-11.675460000000001,15.43248,5.786900000000001,0.1919400000000024,5.790082259657458,40.34900529378016,40.69961463229585,INST_n2q1_1,1,
0.312978,0.752995,0.0,2025-01-23 15:20:03.560,612.0,122.0,-11.221320000000002,15.179699999999999,0.5298299999999987,-0.2949100000000015,0.6063759040397297,4.260252253206532,40.69961463229585,INST_n2q1_1,1,Exit
0.128098,0.579873,0.0,2025-01-23 15:20:03.682,734.0,122.0,-22.31412,4.792379999999998,-12.9416,-12.11854,17.729749639845455,124.5649857600383,40.69961463229585,KW_n2q1_1,2,Enter
0.129553,0.578457,0.0,2025-01-23 15:20:03.805,857.0,123.0,-22.226819999999996,4.70742,0.1018500000000024,-0.0991199999999992,0.1421203606102951,0.9903857882250485,40.69961463229585,KW_n2q1_1,2,
0.135488,0.572752,0.0,2025-01-23 15:20:03.927,979.0,122.0,-21.87072,4.365120000000003,0.4154499999999963,-0.3993499999999965,0.5762630692661072,4.048686669316919,40.69961463229585,KW_n2q1_1,2,
0.128934,0.575075,0.0,2025-01-23 15:20:04.049,1101.0,122.0,-22.26396,4.5045,-0.4587799999999973,0.1626099999999972,0.4867454165166803,3.4197570247073905,40.69961463229585,KW_n2q1_1,2,
0.277088,0.56162,0.0,2025-01-23 15:20:04.171,1223.0,122.0,-13.37472,3.6972000000000005,10.370780000000002,-0.9418499999999989,10.413460482995076,73.1624858290052,40.69961463229585,KW_n2q1_1,2,
0.293177,0.552945,0.0,2025-01-23 15:20:04.293,1345.0,122.0,-12.409379999999999,3.176700000000001,1.1262299999999978,-0.6072500000000005,1.2795102873365245,8.98953363468286,40.69961463229585,KW_n2q1_1,2,Exit
0.521899,0.3667629999999999,0.0,2025-01-23 15:20:04.416,1468.0,123.0,1.31394,-7.9942200000000065,16.010540000000002,-13.032740000000004,20.64436249921998,143.86315330466886,40.69961463229585,BG_n2q1,0,
0.4981519999999999,0.516039,0.0,2025-01-23 15:20:04.538,1590.0,122.0,-0.11088000000000764,0.9623400000000015,-1.662290000000005,10.449320000000004,10.580713421433364,74.33756502178011,40.69961463229585,KW_n2q1_2,3,Enter
0.4703459999999999,0.538241,0.0,2025-01-23 15:20:04.660,1712.0,122.0,-1.7792400000000075,2.294459999999998,-1.94642,1.554139999999995,2.490763327977988,17.499508159095942,40.69961463229585,KW_n2q1_2,3,
0.4721609999999999,0.546096,0.0,2025-01-23 15:20:04.782,1834.0,122.0,-1.6703400000000068,2.7657600000000016,0.1270500000000007,0.5498500000000046,0.5643374212295382,3.964899914961622,40.69961463229585,KW_n2q1_2,3,Exit
0.383414,0.530091,0.0,2025-01-23 15:20:04.905,1957.0,123.0,-6.995160000000001,1.8054599999999987,-6.212289999999998,-1.1203500000000035,6.312505933985329,43.98958839014163,40.69961463229585,KW_n2q1_1,4,Enter
0.2849779999999999,0.556335,0.0,2025-01-23 15:20:05.027,2079.0,122.0,-12.901320000000005,3.3801000000000014,-6.890520000000001,1.837080000000004,7.131208088171318,50.10216455389688,40.69961463229585,KW_n2q1_1,4,
0.279745,0.555852,0.0,2025-01-23 15:20:05.149,2201.0,122.0,-13.2153,3.3511200000000008,-0.3663099999999986,-0.0338100000000007,0.3678670034129169,2.5845456914256046,40.69961463229585,KW_n2q1_1,4,
0.266547,0.535273,0.0,2025-01-23 15:20:05.272,2324.0,123.0,-14.007180000000002,2.11638,-0.9238599999999996,-1.4405300000000008,1.7113281334974897,11.925631592317016,40.69961463229585,KW_n2q1_1,4,Exit
0.456859,0.442859,0.0,2025-01-23 15:20:05.394,2446.0,122.0,-2.588459999999999,-3.42846,13.321839999999998,-6.46898,14.809426836511935,104.04749533849137,40.69961463229585,KW_n2q1_2,5,Enter
0.426094,0.53795,0.0,2025-01-23 15:20:05.516,2568.0,122.0,-4.434360000000002,2.2770000000000024,-2.153549999999999,6.656370000000003,6.996073125646989,49.15273858768377,40.69961463229585,KW_n2q1_2,5,
0.42342,0.559895,0.0,2025-01-23 15:20:05.638,2690.0,122.0,-4.594799999999999,3.593700000000002,-0.1871800000000005,1.5361499999999992,1.5475119304548182,10.872449160104106,40.69961463229585,KW_n2q1_2,5,
0.428042,0.4592469999999999,0.0,2025-01-23 15:20:05.761,2813.0,123.0,-4.3174800000000015,-2.445180000000006,0.3235400000000008,-7.045360000000005,7.052784957816314,49.148327232169464,40.69961463229585,KW_n2q1_2,5,
0.531342,0.429203,0.0,2025-01-23 15:20:05.883,2935.0,122.0,1.8805199999999989,-4.24782,7.231000000000001,-2.1030799999999967,7.530624574787937,52.908369377901195,40.69961463229585,KW_n2q1_2,5,
0.5072679999999999,0.528621,0.0,2025-01-23 15:20:06.005,3057.0,122.0,0.43607999999999647,1.7172600000000005,-1.6851800000000037,6.95926,7.1603862591343495,50.3071634131219,40.69961463229585,KW_n2q1_2,5,
0.493653,0.5825819999999999,0.0,2025-01-23 15:20:06.127,3179.0,122.0,-0.3808199999999995,4.954919999999996,-0.9530499999999952,3.777269999999996,3.89564795064954,27.369891924938212,40.69961463229585,KW_n2q1_2,5,Exit
0.251263,0.562146,0.0,2025-01-23 15:20:06.249,3301.0,122.0,-14.924219999999998,3.728760000000002,-16.9673,-1.4305199999999942,17.027497078560902,119.63112701565035,40.69961463229585,KW_n2q1_1,6,Enter
0.2414909999999999,0.561563,0.0,2025-01-23 15:20:06.372,3424.0,123.0,-15.510540000000006,3.693780000000002,-0.6840400000000013,-0.0408099999999986,0.6852562861440978,4.775305129924081,40.69961463229585,KW_n2q1_1,6,
0.230728,0.572746,0.0,2025-01-23 15:20:06.494,3546.0,122.0,-16.15632,4.364759999999999,-0.7534099999999953,0.782809999999996,1.086470489336911,7.6332821264888295,40.69961463229585,KW_n2q1_1,6,
0.228116,0.574777,0.0,2025-01-23 15:20:06.616,3668.0,122.0,-16.31304,4.4866199999999985,-0.1828400000000023,0.1421700000000001,0.2316090984827687,1.6272302001131151,40.69961463229585,KW_n2q1_1,6,Exit
0.4370659999999999,0.550572,0.0,2025-01-23 15:20:06.738,3790.0,122.0,-3.7760400000000063,3.034319999999997,14.626499999999998,-1.6943500000000018,14.72431065186075,103.44948935733545,40.69961463229585,KW_n2q1_2,0,
0.214151,0.55046,0.0,2025-01-23 15:20:06.861,3913.0,123.0,-17.150940000000002,3.027599999999997,-15.60405,-0.0078400000000016,15.604051969539835,108.73903811526016,40.69961463229585,KW_n2q1_1,7,Enter
0.223772,0.5543669999999999,0.0,2025-01-23 15:20:06.983,4035.0,122.0,-16.573680000000003,3.2620199999999966,0.6734700000000018,0.2734900000000007,0.7268828110500363,5.10690499566768,40.69961463229585,KW_n2q1_1,7,Exit
0.417645,0.5393209999999999,0.0,2025-01-23 15:20:07.105,4157.0,122.0,-4.941300000000001,2.3592599999999964,13.57111,-1.0532200000000014,13.611917535766224,95.63408104753788,40.69961463229585,KW_n2q1_2,8,Enter
0.410145,0.550557,0.0,2025-01-23 15:20:07.227,4279.0,122.0,-5.391300000000001,3.033419999999998,-0.5250000000000008,0.786520000000003,0.9456419567679966,6.64385449719903,40.69961463229585,KW_n2q1_2,8,
0.4092139999999999,0.547185,0.0,2025-01-23 15:20:07.350,4402.0,123.0,-5.4471600000000056,2.831100000000002,-0.0651700000000001,-0.2360399999999956,0.24487141625759,1.706421019216662,40.69961463229585,KW_n2q1_2,8,Exit
0.53548,0.403262,0.0,2025-01-23 15:20:07.595,4647.0,245.0,2.1287999999999974,-5.804279999999999,8.838619999999999,-10.074610000000002,13.4022001983443,46.888163959222055,40.69961463229585,BG_n2q1,0,
0.4853529999999999,0.519941,0.0,2025-01-23 15:20:07.716,4768.0,121.0,-0.8788200000000046,1.1964599999999992,-3.5088900000000023,8.167529999999998,8.889367544038214,62.97072640404874,40.69961463229585,KW_n2q1_2,9,Enter
0.473699,0.535791,0.0,2025-01-23 15:20:07.839,4891.0,123.0,-1.5780600000000011,2.147460000000001,-0.815779999999996,1.1095000000000024,1.3771300804208724,9.596725299100155,40.69961463229585,KW_n2q1_2,9,
0.4646369999999999,0.545316,0.0,2025-01-23 15:20:07.961,5013.0,122.0,-2.1217800000000056,2.7189600000000014,-0.634340000000001,0.6667500000000004,0.9202949516866872,6.465772494285877,40.69961463229585,KW_n2q1_2,9,Exit
0.133239,0.320086,0.0,2025-01-23 15:20:08.206,5258.0,245.0,-22.00566,-10.79484,-1.3253099999999982,-2.424590000000002,2.7631654427847794,98.1283806056631,40.69961463229585,KW_n2q1_3,10,Enter
0.141237,0.320443,0.0,2025-01-23 15:20:08.328,5380.0,122.0,-21.52578,-10.773420000000002,0.5598599999999969,0.0249899999999998,0.5604174512807364,3.9373591424876135,40.69961463229585,KW_n2q1_3,10,
0.1084479999999999,0.2812199999999999,0.0,2025-01-23 15:20:08.451,5503.0,123.0,-23.493120000000008,-13.126800000000005,-2.29523,-2.745610000000001,3.5786107674627043,24.93805412866001,40.69961463229585,KW_n2q1_3,10,
0.102949,0.2766079999999999,0.0,2025-01-23 15:20:08.573,5625.0,122.0,-23.823059999999998,-13.403520000000006,-0.3849300000000006,-0.3228400000000002,0.5023910533638121,3.529679531829998,40.69961463229585,KW_n2q1_3,10,
0.1040369999999999,0.267754,0.0,2025-01-23 15:20:08.695,5747.0,122.0,-23.757780000000007,-13.93476,0.076159999999998,-0.6197799999999978,0.6244418259533845,4.387179105058875,40.69961463229585,KW_n2q1_3,10,
0.325474,0.266372,0.0,2025-01-23 15:20:08.817,5869.0,122.0,-10.47156,-14.01768,15.500590000000004,-0.0967399999999996,15.500891876782449,108.90556353711327,40.69961463229585,KW_n2q1_3,10,
0.321565,0.306083,0.0,2025-01-23 15:20:08.939,5991.0,122.0,-10.706100000000001,-11.63502,-0.2736300000000007,2.77977,2.793205081944396,19.624391676424324,40.69961463229585,KW_n2q1_3,10,
0.322107,0.332142,0.0,2025-01-23 15:20:09.061,6113.0,122.0,-10.673580000000001,-10.071480000000001,0.0379399999999989,1.82413,1.824524513537705,12.81867339722041,40.69961463229585,KW_n2q1_3,10,
0.3241199999999999,0.330051,0.0,2025-01-23 15:20:09.184,6236.0,123.0,-10.552800000000005,-10.196940000000001,0.1409099999999998,-0.1463700000000005,0.2031743217042944,1.4158489317372227,40.69961463229585,KW_n2q1_3,10,
0.4732069999999999,0.29921,0.0,2025-01-23 15:20:09.306,6358.0,122.0,-1.6075800000000073,-12.047400000000001,10.436089999999998,-2.1588700000000007,10.657049036435929,74.873880818051,40.69961463229585,KW_n2q1_3,10,Exit
0.590837,0.31745,0.0,2025-01-23 15:20:09.429,6481.0,123.0,5.450219999999996,-10.953,8.2341,1.2768000000000024,8.332503888387931,58.06622918737238,40.69961463229585,KW_n2q1_4,11,Enter
0.548277,0.276588,0.0,2025-01-23 15:20:09.550,6602.0,121.0,2.896620000000001,-13.40472,-2.9791999999999943,-2.8603400000000008,4.130033602236182,29.256436379477083,40.69961463229585,KW_n2q1_4,11,
0.546142,0.3260909999999999,0.0,2025-01-23 15:20:09.673,6725.0,123.0,2.768520000000001,-10.434540000000005,-0.1494499999999998,3.4652099999999977,3.4684312947786617,24.17025292528681,40.69961463229585,KW_n2q1_4,11,
0.5487,0.3289999999999999,0.0,2025-01-23 15:20:09.795,6847.0,122.0,2.921999999999998,-10.260000000000005,0.1790599999999962,0.2036299999999999,0.2711598430815275,1.9051042839451617,40.69961463229585,KW_n2q1_4,11,Exit
0.2946109999999999,0.242271,0.0,2025-01-23 15:20:09.918,6970.0,123.0,-12.323340000000005,-15.46374,-17.78623,-6.071029999999997,18.79381235603357,130.9673334915231,40.69961463229585,KW_n2q1_3,12,Enter
0.3056839999999999,0.290989,0.0,2025-01-23 15:20:10.040,7092.0,122.0,-11.658960000000006,-12.54066,0.7751099999999997,3.410259999999999,3.4972373067465687,24.570753911568396,40.69961463229585,KW_n2q1_3,12,
0.415957,0.26802,0.0,2025-01-23 15:20:10.284,7336.0,244.0,-5.042579999999999,-13.918800000000001,7.719110000000001,-1.6078300000000008,7.884781322332282,27.698295043321856,40.69961463229585,KW_n2q1_3,12,
0.433196,0.2762779999999999,0.0,2025-01-23 15:20:10.407,7459.0,123.0,-4.008239999999999,-13.423320000000006,1.2067300000000003,0.5780599999999989,1.338039856095475,9.324319554672286,40.69961463229585,KW_n2q1_3,12,
0.438901,0.302632,0.0,2025-01-23 15:20:10.529,7581.0,122.0,-3.665940000000001,-11.84208,0.399350000000001,1.8447800000000028,1.887509912795165,13.26119376671079,40.69961463229585,KW_n2q1_3,12,
0.43455,0.323455,0.0,2025-01-23 15:20:10.651,7703.0,122.0,-3.9270000000000005,-10.5927,-0.3045699999999995,1.457609999999999,1.4890902581777898,10.461992446213975,40.69961463229585,KW_n2q1_3,12,Exit
0.609362,0.340093,0.0,2025-01-23 15:20:10.774,7826.0,123.0,6.5617199999999976,-9.594420000000001,12.236839999999995,1.164659999999999,12.292139199553509,85.6595066170976,40.69961463229585,KW_n2q1_4,13,Enter
0.631343,0.321589,0.0,2025-01-23 15:20:10.896,7948.0,122.0,7.880579999999999,-10.704659999999999,1.5386700000000015,-1.2952799999999975,2.01128209043386,14.1307875206126,40.69961463229585,KW_n2q1_4,13,
0.5559029999999999,0.311539,0.0,2025-01-23 15:20:11.018,8070.0,122.0,3.3541799999999955,-11.307659999999998,-5.280800000000004,-0.7035,5.327453508947782,37.429415753731504,40.69961463229585,KW_n2q1_4,13,
0.544962,0.3271989999999999,0.0,2025-01-23 15:20:11.140,8192.0,122.0,2.697719999999997,-10.368060000000005,-0.7658699999999987,1.0961999999999965,1.337240179212392,9.39513006472404,40.69961463229585,KW_n2q1_4,13,
0.547523,0.32564,0.0,2025-01-23 15:20:11.262,8314.0,122.0,2.851379999999999,-10.4616,0.1792700000000024,-0.1091299999999986,0.209873985524649,1.4745244884635622,40.69961463229585,KW_n2q1_4,13,
0.555221,0.281204,0.0,2025-01-23 15:20:11.385,8437.0,123.0,3.313259999999998,-13.127759999999999,0.5388599999999997,-3.110519999999998,3.1568504510033395,21.998957846713164,40.69961463229585,KW_n2q1_4,13,
0.671496,0.250405,0.0,2025-01-23 15:20:11.507,8559.0,122.0,10.28976,-14.9757,8.13925,-2.155930000000001,8.419942085750948,59.156501773425866,40.69961463229585,KW_n2q1_4,13,
0.640788,0.321494,0.0,2025-01-23 15:20:11.630,8682.0,123.0,8.447280000000001,-10.71036,-2.149559999999997,4.976230000000001,5.420652470551861,37.77458167631959,40.69961463229585,KW_n2q1_4,13,
0.6425919999999999,0.347649,0.0,2025-01-23 15:20:11.753,8805.0,123.0,8.555519999999996,-9.141060000000001,0.1262799999999941,1.830849999999999,1.8351998149792832,12.788848884873046,40.69961463229585,KW_n2q1_4,13,
0.6355839999999999,0.329324,0.0,2025-01-23 15:20:11.874,8926.0,121.0,8.135039999999996,-10.24056,-0.4905600000000003,-1.2827499999999987,1.3733523495811253,9.728588072593567,40.69961463229585,KW_n2q1_4,13,
0.5768,0.2389989999999999,0.0,2025-01-23 15:20:11.996,9048.0,122.0,4.607999999999999,-15.660060000000005,-4.114879999999996,-6.322750000000003,7.543832247399196,53.00116333067353,40.69961463229585,KW_n2q1_4,13,
0.676998,0.314795,0.0,2025-01-23 15:20:12.119,9171.0,123.0,10.619879999999998,-11.112300000000001,7.013859999999999,5.305720000000002,8.794594750072342,61.28637456496407,40.69961463229585,KW_n2q1_4,13,Exit
0.667424,0.3852449999999999,0.0,2025-01-23 15:20:12.241,9293.0,122.0,10.045440000000001,-6.885300000000006,-0.6701799999999967,4.931499999999997,4.976829661782686,34.96601635912893,40.69961463229585,BG_n2q1,0,
0.6592749999999999,0.382478,0.0,2025-01-23 15:20:12.485,9537.0,244.0,9.556499999999996,-7.0513200000000005,-0.5704300000000053,-0.1936899999999974,0.602416966062548,2.1162188503368156,40.69961463229585,BG_n2q1,0,
0.692649,0.42738,0.0,2025-01-23 15:20:12.608,9660.0,123.0,11.558939999999998,-4.357200000000001,2.3361800000000006,3.14314,3.916256637657957,27.29098702200667,40.69961463229585,BG_n2q1,0,
