,RR-2D-xy,RR-2D-xy,RR-2D-xy,RR-2D-xy,RR-2D-xy,RR-2D-xy,RR-2D-xy,RR-2D-xy,DET-2D-xy,DET-2D-xy,DET-2D-xy,DET-2D-xy,DET-2D-xy,DET-2D-xy,DET-2D-xy,DET-2D-xy,ENT-2D-xy,ENT-2D-xy,ENT-2D-xy,ENT-2D-xy,ENT-2D-xy,ENT-2D-xy,ENT-2D-xy,ENT-2D-xy
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
Group,,,,,,,,,,,,,,,,,,,,,,,,
AD,100.0,0.05562107469322907,0.018278648078461385,0.0319787952174825,0.04309958092859525,0.05174960343614255,0.061432185830713325,0.1240523638118602,100.0,0.47459267176520575,0.10121222227623983,0.3036269430051813,0.4081226568506978,0.4577109818789525,0.5159943150936309,0.7730588426000973,100.0,1.9047268837929354,0.4082755932720854,1.0831758806180405,1.6600089886199685,1.839047126097681,2.1454488156139457,2.979033516811437
Control,100.0,0.12299039179264365,0.08568006753813624,0.0522222222222222,0.07347171645858103,0.08768200658943565,0.1232424923582206,0.4634486607142857,100.0,0.7134374380650611,0.11888715485455369,0.3768844221105528,0.6513231064237776,0.7309667792350585,0.8001779359430605,0.9165552908361904,100.0,2.550943298699656,0.6521119557757831,0.7219280948873623,2.093872827552177,2.554991285292706,2.961143544370528,4.087135324716747
MCI,105.0,0.08894391311446767,0.043701500282583516,0.0378960503472222,0.0593209142555159,0.0808782135485081,0.1008264462809917,0.2859504132231405,105.0,0.5657295142873141,0.13560837998677888,0.3051224944320713,0.4563345633456334,0.546485260770975,0.6564669580869118,0.8970344324288463,105.0,2.155722757919112,0.5972102196415502,0.7219280948873623,1.785083249551787,2.051607940733795,2.551630496250096,3.8976148329821534
