x,y,z,abs_datetime,milliseconds,time_diff,x_deg,y_deg,x_deg_diff,y_deg_diff,dist_deg,velocity_deg_s,avg_velocity_deg_s
0.248685,0.7496280000000001,0.0,2025-01-23 15:20:31.743,244.0,122.0,-15.49205,24.473960000000005,0.485730000000002,0.0504000000000068,0.4883377856566115,4.0027687348902585,36.79747336769324
0.461534,0.717342,0.0,2025-01-23 15:20:31.865,366.0,122.0,-0.5926199999999981,22.21394,14.89943,-2.2600200000000044,15.069860806434148,123.52344923306678,36.79747336769324
0.554407,0.685847,0.0,2025-01-23 15:20:31.988,489.0,123.0,5.9084900000000005,20.00929,6.501109999999999,-2.2046500000000044,6.864758761573491,55.8110468420609,36.79747336769324
0.55852,0.685014,0.0,2025-01-23 15:20:32.110,611.0,122.0,6.196400000000003,19.95098,0.2879100000000028,-0.0583099999999987,0.2937553815677279,2.4078309964567866,36.79747336769324
0.576741,0.682018,0.0,2025-01-23 15:20:32.233,734.0,123.0,7.471869999999998,19.74126,1.275469999999995,-0.2097199999999972,1.2925966885691709,10.508916167229032,36.79747336769324
0.583033,0.665923,0.0,2025-01-23 15:20:32.355,856.0,122.0,7.912310000000003,18.614610000000003,0.440440000000005,-1.126649999999998,1.209680790994054,9.915416319623391,36.79747336769324
0.535497,0.655288,0.0,2025-01-23 15:20:32.477,978.0,122.0,4.584790000000002,17.87016,-3.3275200000000016,-0.744450000000004,3.4097793407931865,27.94901099010809,36.79747336769324
0.224549,0.622236,0.0,2025-01-23 15:20:32.599,1100.0,122.0,-17.181569999999997,15.55652,-21.76636,-2.3136399999999995,21.88897799576764,179.41785242432493,36.79747336769324
0.087877,0.5911150000000001,0.0,2025-01-23 15:20:32.721,1222.0,122.0,-26.74861,13.378050000000002,-9.567040000000002,-2.178469999999997,9.811930793809138,80.4256622443372,36.79747336769324
0.084861,0.578742,0.0,2025-01-23 15:20:32.843,1344.0,122.0,-26.95973,12.511939999999996,-0.211120000000001,-0.8661100000000044,0.8914696778354315,7.3071285068478,36.79747336769324
0.112376,0.37954299999999996,0.0,2025-01-23 15:20:32.966,1467.0,123.0,-25.03368,-1.4319900000000003,1.92605,-13.943929999999998,14.076322404925229,114.4416455684978,36.79747336769324
0.175625,0.466354,0.0,2025-01-23 15:20:33.088,1589.0,122.0,-20.60625,4.644780000000002,4.427430000000001,6.076770000000002,7.518594951039724,61.62782746753872,36.79747336769324
0.230851,0.518253,0.0,2025-01-23 15:20:33.210,1711.0,122.0,-16.74043,8.277710000000004,3.86582,3.632930000000002,5.304973577436556,43.48338997898816,36.79747336769324
0.299975,0.566231,0.0,2025-01-23 15:20:33.332,1833.0,122.0,-11.901749999999998,11.636170000000002,4.838680000000002,3.3584599999999973,5.8899981081491015,48.27867301761558,36.79747336769324
0.321779,0.581041,0.0,2025-01-23 15:20:33.454,1955.0,122.0,-10.37547,12.67287,1.526279999999998,1.036699999999998,1.8450684346115704,15.123511759111231,36.79747336769324
0.400118,0.571887,0.0,2025-01-23 15:20:33.577,2078.0,123.0,-4.89174,12.03209,5.48373,-0.6407799999999995,5.52104099978437,44.88651219336887,36.79747336769324
0.482063,0.5750770000000001,0.0,2025-01-23 15:20:33.699,2200.0,122.0,0.8444100000000032,12.255390000000002,5.736150000000004,0.2233000000000018,5.740494727155495,47.053235468487664,36.79747336769324
0.479761,0.583291,0.0,2025-01-23 15:20:33.821,2322.0,122.0,0.6832700000000014,12.830369999999998,-0.1611400000000018,0.5749799999999965,0.5971332347139929,4.894534710770434,36.79747336769324
0.483313,0.580558,0.0,2025-01-23 15:20:33.943,2444.0,122.0,0.9319100000000012,12.63906,0.2486399999999999,-0.1913099999999978,0.3137217966606706,2.5714901365628737,36.79747336769324
0.077813,0.24319100000000002,0.0,2025-01-23 15:20:34.188,2689.0,123.0,-27.45309,-10.976629999999998,-1.932209999999997,-1.1327399999999983,2.2397623516123284,18.20945001310836,36.79747336769324
0.044815,0.177517,0.0,2025-01-23 15:20:34.310,2811.0,122.0,-29.76295,-15.573809999999998,-2.3098600000000005,-4.59718,5.14485346457992,42.17093003754033,36.79747336769324
0.054841,0.1958749999999999,0.0,2025-01-23 15:20:34.433,2934.0,123.0,-29.06113,-14.28875,0.7018200000000014,1.285059999999998,1.4642166902477232,11.904200733721328,36.79747336769324
0.051095,0.2029419999999999,0.0,2025-01-23 15:20:34.555,3056.0,122.0,-29.32335,-13.79406,-0.2622199999999992,0.4946900000000003,0.5598906361960342,4.589267509803559,36.79747336769324
0.374289,0.3110619999999999,0.0,2025-01-23 15:20:34.677,3178.0,122.0,-6.699769999999999,-6.225660000000001,22.62358,7.568399999999999,23.855964675032528,195.5406940576437,36.79747336769324
0.405931,0.3277699999999999,0.0,2025-01-23 15:20:34.799,3300.0,122.0,-4.484829999999999,-5.056100000000001,2.2149400000000004,1.1695600000000006,2.504761425206002,20.53083135414756,36.79747336769324
0.6524059999999999,0.316264,0.0,2025-01-23 15:20:34.921,3422.0,122.0,12.768419999999995,-5.861519999999999,17.253249999999994,-0.805419999999998,17.272039165625458,141.57409152152016,36.79747336769324
