x,y,z,abs_datetime,milliseconds,time_diff,x_deg,y_deg,x_deg_diff,y_deg_diff,dist_deg,velocity_deg_s,avg_velocity_deg_s
0.184982,0.757665,0.0,2025-01-23 15:20:03.190,242.0,128.0,-19.95126,27.836550000000003,0.1835400000000042,-0.408659999999994,0.4479842934746671,3.499877292770837,40.69961463229585
0.222739,0.754466,0.0,2025-01-23 15:20:03.315,367.0,125.0,-17.30827,27.61262,2.642989999999997,-0.2239300000000028,2.652459384231922,21.219675073855377,40.69961463229585
0.30540900000000004,0.757208,0.0,2025-01-23 15:20:03.438,490.0,123.0,-11.52137,27.80456,5.786900000000001,0.1919400000000024,5.790082259657458,47.07383950941023,40.69961463229585
0.312978,0.752995,0.0,2025-01-23 15:20:03.560,612.0,122.0,-10.99154,27.50965,0.5298299999999987,-0.2949100000000015,0.6063759040397297,4.970294295407621,40.69961463229585
0.128098,0.579873,0.0,2025-01-23 15:20:03.682,734.0,122.0,-23.93314,15.39111,-12.9416,-12.11854,17.729749639845455,145.3258167200447,40.69961463229585
0.129553,0.578457,0.0,2025-01-23 15:20:03.805,857.0,123.0,-23.83129,15.29199,0.1018500000000024,-0.0991199999999992,0.1421203606102951,1.1554500862625623,40.69961463229585
0.135488,0.572752,0.0,2025-01-23 15:20:03.927,979.0,122.0,-23.415840000000003,14.892640000000004,0.4154499999999963,-0.3993499999999965,0.5762630692661072,4.723467780869731,40.69961463229585
0.128934,0.575075,0.0,2025-01-23 15:20:04.049,1101.0,122.0,-23.87462,15.05525,-0.4587799999999973,0.1626099999999972,0.4867454165166803,3.989716528825249,40.69961463229585
0.277088,0.56162,0.0,2025-01-23 15:20:04.171,1223.0,122.0,-13.50384,14.113400000000002,10.370780000000002,-0.9418499999999989,10.413460482995076,85.35623346717274,40.69961463229585
0.293177,0.552945,0.0,2025-01-23 15:20:04.293,1345.0,122.0,-12.37761,13.506150000000002,1.1262299999999978,-0.6072500000000005,1.2795102873365245,10.487789240463314,40.69961463229585
0.521899,0.36676299999999995,0.0,2025-01-23 15:20:04.416,1468.0,123.0,3.6329300000000018,0.4734099999999974,16.010540000000002,-13.032740000000004,20.64436249921998,167.8403455221137,40.69961463229585
0.49815199999999993,0.516039,0.0,2025-01-23 15:20:04.538,1590.0,122.0,1.9706399999999968,10.922730000000003,-1.662290000000005,10.449320000000004,10.580713421433364,86.72715919207675,40.69961463229585
0.47034599999999993,0.538241,0.0,2025-01-23 15:20:04.660,1712.0,122.0,0.024219999999997,12.476869999999998,-1.94642,1.554139999999995,2.490763327977988,20.41609285227859,40.69961463229585
0.47216099999999994,0.546096,0.0,2025-01-23 15:20:04.782,1834.0,122.0,0.1512699999999978,13.026720000000005,0.1270500000000007,0.5498500000000046,0.5643374212295382,4.625716567455232,40.69961463229585
0.38341400000000003,0.530091,0.0,2025-01-23 15:20:04.905,1957.0,123.0,-6.06102,11.90637,-6.212289999999998,-1.1203500000000035,6.312505933985329,51.32118645516528,40.69961463229585
